,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,1.0,0.44949494949494956,0.43369281045751634,0.5620512820512821,0.8194444444444445,0.6672222222222223,0.6470959595959596,0.6220238095238094,0.875,0.5237962962962962,0.6513492063492063,0.5386538461538463,0.5180797101449276,0.4339102564102564,0.43367283950617286,0.49527777777777776,0.5402777777777777,0.7569444444444443,0.38752136752136757,0.5023737373737374,0.5110317460317461,0.4641666666666668,0.6005555555555555,0.5246031746031746,0.5077777777777778,0.5555555555555555,0.5039646464646464,0.45807692307692305,0.46527777777777773,0.46365079365079365,0.5213888888888889,0.48388888888888887,0.5194444444444445,0.4318253968253967,0.4680555555555556,0.37027777777777776,0.4290972222222222,0.42063131313131313,0.6666666666666666,1.0,0.44949494949494956,0.43369281045751634,0.5620512820512821,0.8194444444444445,0.6672222222222223,0.6470959595959596,0.4553571428571428,0.875,0.5237962962962962,0.6513492063492063,0.5386538461538463,0.5180797101449276,0.4339102564102564,0.43367283950617286,0.49527777777777776,0.5402777777777777,0.7569444444444443,0.38752136752136757,0.5023737373737374,0.5110317460317461,0.4641666666666668,0.6005555555555555,0.5246031746031746,0.5077777777777778,0.5555555555555555,0.5039646464646464,0.45807692307692305,0.46527777777777773,0.46365079365079365,0.5213888888888889,0.48388888888888887,0.5194444444444445,0.4318253968253967,0.4680555555555556,0.37027777777777776,0.4290972222222222,0.42063131313131313,0.6296296296296297,0.8194444444444443,0.5768650793650794,0.6255797101449275,0.8432539682539683,0.581388888888889,0.4571360153256705,0.7661111111111111,0.8194444444444445,0.6527777777777778,0.452020202020202,0.6997222222222222,0.44833333333333325,0.6325,0.5176851851851852,0.4038888888888888,0.5005555555555555,0.5361111111111111,0.33,0.316540404040404,0.5766666666666667,0.5977777777777777,0.26960526315789474,0.7361111111111112,0.5694444444444445,0.4354365079365079,0.4236111111111111,0.5604629629629629,0.5486111111111112,0.5002777777777777,0.28535353535353536,0.48559829059829057,0.5208333333333334,0.40301587301587305,0.25680555555555556,0.466540404040404,0.4617592592592592,0.448531746031746,0.49,0.47222222222222227,0.3825427350427351,0.5422222222222223,0.4697222222222222,0.7461111111111111,0.6201515151515151,0.49861111111111106,0.5880555555555556,0.4771637426900585,0.46420940170940167,0.6310249042145594,0.5451984126984127,0.5858333333333333,0.5519444444444445,0.30873015873015874,0.6097222222222222,0.4008333333333334,0.44333333333333336,0.5499999999999999,0.5344871794871795,0.5277991452991453,0.40301587301587305,0.5208333333333334,0.4682539682539683,0.3989316239316239,0.4352777777777778,0.4179365079365079,0.4863888888888889,0.46527777777777785,0.4266666666666667,0.4930555555555555,0.29104166666666664,0.44281746031746033,0.37820707070707077
1,0.44949494949494956,1.0,0.7114705882352941,0.526031746031746,0.5055555555555555,0.5614874551971326,0.5836352657004832,0.6763888888888889,0.45,0.4537872628726287,0.5922222222222222,0.5198809523809523,0.47042929292929286,0.3927777777777777,0.3957539682539682,0.4230555555555555,0.6180555555555556,0.3513888888888889,0.34638888888888886,0.550024154589372,0.5489506172839507,0.4062719298245614,0.18984126984126984,0.47393162393162397,0.4233933933933934,0.4855769230769231,0.45472222222222225,0.5002777777777777,0.5006313131313131,0.4588888888888889,0.457320788530466,0.42599415204678365,0.43506006006006004,0.3811538461538462,0.4299603174603175,0.2871360153256705,0.45166666666666666,0.37138888888888894,0.6720430107526881,0.44949494949494956,1.0,0.7114705882352941,0.526031746031746,0.5055555555555555,0.5614874551971326,0.5836352657004832,0.8430555555555556,0.45,0.4537872628726287,0.5922222222222222,0.5198809523809523,0.47042929292929286,0.3927777777777777,0.3957539682539682,0.4230555555555555,0.6180555555555556,0.3513888888888889,0.34638888888888886,0.550024154589372,0.5489506172839507,0.4062719298245614,0.18984126984126984,0.47393162393162397,0.4233933933933934,0.4855769230769231,0.45472222222222225,0.5002777777777777,0.5006313131313131,0.4588888888888889,0.457320788530466,0.42599415204678365,0.43506006006006004,0.3811538461538462,0.4299603174603175,0.2871360153256705,0.45166666666666666,0.37138888888888894,0.6733333333333333,0.6022727272727272,0.5156623931623932,0.5779292929292928,0.4348290598290598,0.5173207885304659,0.8597222222222222,0.34111111111111114,0.5055555555555555,0.6722222222222222,0.8472222222222222,0.48255050505050506,0.7037096774193549,0.5625213675213675,0.49194444444444446,0.7071052631578948,0.44266081871345025,0.40243055555555557,0.5859523809523809,0.6836352657004832,0.48407407407407405,0.5061111111111111,0.5497222222222222,0.4222222222222222,0.5888888888888889,0.3847649572649572,0.7478174603174604,0.5625,0.5875,0.4771296296296296,0.6805555555555555,0.4251587301587301,0.41509856630824377,0.34388888888888886,0.5334259259259259,0.40307971014492755,0.4073611111111111,0.3753395061728395,0.44037037037037036,0.5043859649122807,0.3221031746031746,0.43648745519713267,0.4760460992907802,0.5289393939393939,0.5533204134366926,0.7488026819923371,0.5360714285714286,0.7783333333333333,0.7371031746031745,0.6725,0.5673290598290598,0.4935130718954248,0.48770833333333335,0.6361111111111111,0.3925505050505051,0.4288026819923371,0.35166666666666674,0.48002136752136754,0.46981481481481485,0.5838888888888889,0.34388888888888886,0.41509856630824377,0.5042735042735043,0.36626984126984125,0.3428174603174603,0.3672649572649573,0.4697222222222222,0.5064102564102564,0.3613888888888888,0.4141081871345029,0.688611111111111,0.5352777777777779,0.3147463768115942
2,0.43369281045751634,0.7114705882352941,1.0,0.600024154589372,0.3802380952380952,0.63,0.6490873015873015,0.5483547008547008,0.4357936507936508,0.5052777777777778,0.6461111111111112,0.48305555555555557,0.5835317460317461,0.4930555555555556,0.49154040404040406,0.5163888888888889,0.470515873015873,0.3613888888888889,0.43277777777777776,0.43492063492063493,0.4262626262626263,0.5713888888888888,0.3161111111111111,0.47388888888888897,0.5173809523809524,0.5725,0.46194444444444444,0.4055555555555556,0.4030555555555555,0.4604385964912281,0.4008333333333334,0.4933333333333334,0.44571428571428573,0.5333333333333333,0.4252777777777778,0.4125427350427351,0.5104166666666666,0.37861111111111106,0.5461111111111111,0.43369281045751634,0.7114705882352941,1.0,0.600024154589372,0.3802380952380952,0.63,0.6490873015873015,0.7150213675213676,0.4357936507936508,0.5052777777777778,0.6461111111111112,0.48305555555555557,0.5835317460317461,0.4930555555555556,0.49154040404040406,0.5163888888888889,0.470515873015873,0.3613888888888889,0.43277777777777776,0.43492063492063493,0.4262626262626263,0.5713888888888888,0.3161111111111111,0.47388888888888897,0.5173809523809524,0.5725,0.46194444444444444,0.4055555555555556,0.4030555555555555,0.4604385964912281,0.4008333333333334,0.4933333333333334,0.44571428571428573,0.5333333333333333,0.4252777777777778,0.4125427350427351,0.5104166666666666,0.37861111111111106,0.5535185185185185,0.6142483660130719,0.48419082125603863,0.6626984126984127,0.445024154589372,0.46083333333333326,0.721431623931624,0.43801587301587297,0.3802380952380952,0.5469047619047619,0.7294444444444445,0.4806372549019608,0.6611111111111111,0.6355555555555555,0.4415740740740741,0.7055555555555556,0.6077777777777779,0.5259722222222222,0.6288888888888889,0.5824206349206349,0.5638888888888889,0.533015873015873,0.6986111111111111,0.2969047619047619,0.4635714285714286,0.5097222222222223,0.6340497076023391,0.4976851851851852,0.4586111111111111,0.4041666666666666,0.5627777777777777,0.4711111111111112,0.4697222222222222,0.4677777777777778,0.6008333333333333,0.4963095238095238,0.5013888888888889,0.46098484848484844,0.4287908496732025,0.3759090909090909,0.4658333333333333,0.435,0.4012096774193548,0.5409150326797385,0.6183950617283951,0.8047649572649572,0.5591666666666667,0.7786868686868686,0.8391666666666667,0.5753205128205129,0.4658574879227053,0.4356481481481482,0.40291666666666665,0.5738888888888889,0.3906372549019608,0.30420940170940175,0.4207936507936508,0.5113888888888889,0.5346360153256705,0.47527777777777774,0.4677777777777778,0.4697222222222222,0.3755797101449276,0.3433333333333333,0.31238304093567254,0.5194444444444445,0.3963888888888889,0.385,0.5069444444444444,0.46618686868686865,0.5534722222222223,0.3840497076023392,0.44964285714285707
3,0.5620512820512821,0.526031746031746,0.600024154589372,1.0,0.5068518518518519,0.783948948948949,0.7649137931034482,0.3841666666666666,0.5624074074074074,0.7427127659574468,0.7314102564102564,0.6964506172839506,0.7961928104575163,0.7149603174603175,0.7158760683760684,0.753623188405797,0.6091666666666666,0.4919565217391304,0.6685714285714286,0.6040804597701149,0.6033838383838384,0.7086111111111112,0.5199019607843137,0.6898830409356727,0.7538759689922481,0.6949305555555556,0.6839814814814815,0.5213492063492063,0.5151190476190476,0.6055555555555556,0.5547822822822823,0.5650000000000001,0.24220930232558138,0.6015497076023392,0.5924999999999999,0.6172619047619047,0.6136111111111111,0.6006481481481482,0.34006006006006,0.5620512820512821,0.526031746031746,0.600024154589372,1.0,0.5068518518518519,0.783948948948949,0.7649137931034482,0.5508333333333333,0.5624074074074074,0.7427127659574468,0.7314102564102564,0.6964506172839506,0.7961928104575163,0.7149603174603175,0.7158760683760684,0.753623188405797,0.6091666666666666,0.4919565217391304,0.6685714285714286,0.6040804597701149,0.6033838383838384,0.7086111111111112,0.5199019607843137,0.6898830409356727,0.7538759689922481,0.6949305555555556,0.6839814814814815,0.5213492063492063,0.5151190476190476,0.6055555555555556,0.5547822822822823,0.5650000000000001,0.24220930232558138,0.6015497076023392,0.5924999999999999,0.6172619047619047,0.6136111111111111,0.6006481481481482,0.34093189964157705,0.40927350427350423,0.7212037037037037,0.7692483660130719,0.5753703703703703,0.6947822822822823,0.5243181818181818,0.6712962962962963,0.5068518518518519,0.34018518518518515,0.5114814814814814,0.7156623931623932,0.5617267267267267,0.7846527777777778,0.6689874551971325,0.5638888888888889,0.7716666666666666,0.692719298245614,0.527124183006536,0.4715804597701149,0.6800793650793651,0.6462962962962963,0.5443253968253968,0.42351851851851857,0.25685185185185183,0.711827485380117,0.4298983739837398,0.6050985663082438,0.5891787439613527,0.5203571428571429,0.34481481481481474,0.5645061728395062,0.5970045045045045,0.673076923076923,0.43166666666666664,0.6121360153256705,0.6128535353535353,0.6381060606060606,0.5583333333333333,0.5060101010101011,0.624783950617284,0.548948948948949,0.5195335429769393,0.7759401709401709,0.7895124716553288,0.5972619047619047,0.7663888888888888,0.6416666666666667,0.6125617283950617,0.6982070707070708,0.5828703703703704,0.6711111111111112,0.6374415204678362,0.4811111111111111,0.6256623931623931,0.5367063492063492,0.654074074074074,0.7004861111111111,0.706045751633987,0.5910714285714286,0.673076923076923,0.5970045045045045,0.505925925925926,0.5567283950617284,0.5482317073170732,0.5876608187134503,0.5402898550724637,0.5074305555555556,0.5844444444444444,0.5962878787878788,0.4177777777777778,0.5291666666666667,0.6310249042145594
4,0.8194444444444445,0.5055555555555555,0.3802380952380952,0.5068518518518519,1.0,0.6394444444444444,0.5972222222222222,0.6639957264957265,0.9444444444444445,0.46361111111111114,0.599040404040404,0.528611111111111,0.46361111111111103,0.37919082125603865,0.3788888888888889,0.43404040404040406,0.5825617283950618,0.6957070707070706,0.3328019323671498,0.5636111111111111,0.5844444444444444,0.41138888888888886,0.5727777777777778,0.4703703703703703,0.4397222222222223,0.5125000000000001,0.4496052631578948,0.48669082125603863,0.5115740740740741,0.40854166666666664,0.5352777777777777,0.43111111111111117,0.45138888888888884,0.37759259259259254,0.427859477124183,0.3647222222222222,0.3740804597701149,0.3662719298245614,0.75,0.8194444444444445,0.5055555555555555,0.3802380952380952,0.5068518518518519,1.0,0.6394444444444444,0.5972222222222222,0.49732905982905984,0.9444444444444445,0.46361111111111114,0.599040404040404,0.528611111111111,0.46361111111111103,0.37919082125603865,0.3788888888888889,0.43404040404040406,0.5825617283950618,0.6957070707070706,0.3328019323671498,0.5636111111111111,0.5844444444444444,0.41138888888888886,0.5727777777777778,0.4703703703703703,0.4397222222222223,0.5125000000000001,0.4496052631578948,0.48669082125603863,0.5115740740740741,0.40854166666666664,0.5352777777777777,0.43111111111111117,0.45138888888888884,0.37759259259259254,0.427859477124183,0.3647222222222222,0.3740804597701149,0.3662719298245614,0.6944444444444443,0.6388888888888888,0.5280555555555556,0.571111111111111,0.7805555555555556,0.5952777777777777,0.499465811965812,0.8355555555555556,1.0,0.8333333333333334,0.5087719298245614,0.5191666666666667,0.4483333333333333,0.5894444444444444,0.5130555555555555,0.3788888888888889,0.4477777777777778,0.4527777777777778,0.3022222222222222,0.36388888888888893,0.5032539682539682,0.6672222222222223,0.2156944444444444,0.9166666666666666,0.75,0.38120370370370366,0.4375,0.5836111111111111,0.5984848484848485,0.4963095238095238,0.34210526315789475,0.43388888888888894,0.4930555555555556,0.35070707070707074,0.20365384615384616,0.4166666666666667,0.4080555555555556,0.41083333333333333,0.4346572104018913,0.5185185185185185,0.33083333333333337,0.5144444444444445,0.4817592592592592,0.5655555555555556,0.5613492063492064,0.4930555555555556,0.5339705882352941,0.42198412698412696,0.41250000000000003,0.645576923076923,0.5797222222222222,0.5219444444444444,0.5380555555555556,0.2816666666666667,0.4291666666666667,0.5063888888888889,0.5127777777777778,0.5069444444444445,0.4765277777777777,0.5703019323671498,0.35070707070707074,0.4930555555555556,0.5166666666666667,0.375,0.3658333333333333,0.36370370370370364,0.4807070707070707,0.5333333333333333,0.37825396825396823,0.42824074074074076,0.27769157088122604,0.4849305555555556,0.3283333333333333
5,0.6672222222222223,0.5614874551971326,0.63,0.783948948948949,0.6394444444444444,1.0,0.8315740740740741,0.40055555555555555,0.695,0.7282070707070707,0.7927777777777778,0.6793181818181818,0.7404365079365078,0.6561111111111111,0.6558333333333334,0.7127777777777778,0.6523412698412698,0.5588888888888889,0.6097222222222222,0.6440740740740741,0.658888888888889,0.6875427350427351,0.5027777777777778,0.6637719298245613,0.719920634920635,0.7575,0.6569444444444444,0.5702777777777778,0.5797222222222222,0.6311616161616161,0.7708333333333334,0.6250427350427351,0.31603174603174605,0.6276608187134504,0.6073148148148148,0.6141666666666666,0.6244444444444445,0.5736111111111111,0.5561111111111111,0.6672222222222223,0.5614874551971326,0.63,0.783948948948949,0.6394444444444444,1.0,0.8315740740740741,0.5672222222222222,0.695,0.7282070707070707,0.7927777777777778,0.6793181818181818,0.7404365079365078,0.6561111111111111,0.6558333333333334,0.7127777777777778,0.6523412698412698,0.5588888888888889,0.6097222222222222,0.6440740740740741,0.658888888888889,0.6875427350427351,0.5027777777777778,0.6637719298245613,0.719920634920635,0.7575,0.6569444444444444,0.5702777777777778,0.5797222222222222,0.6311616161616161,0.7708333333333334,0.6250427350427351,0.31603174603174605,0.6276608187134504,0.6073148148148148,0.6141666666666666,0.6244444444444445,0.5736111111111111,0.4132539682539682,0.5144444444444445,0.7099074074074073,0.8212698412698413,0.6440740740740741,0.8308333333333332,0.5692283950617284,0.6961111111111111,0.6394444444444444,0.4727777777777778,0.5644444444444444,0.7408333333333333,0.6977777777777777,0.8611111111111112,0.6613095238095238,0.543931623931624,0.723931623931624,0.7577777777777778,0.5377777777777778,0.4582407407407407,0.7577777777777778,0.778888888888889,0.4923039215686274,0.5561111111111111,0.3894444444444445,0.6579385964912281,0.5130555555555556,0.6774206349206349,0.6561111111111111,0.5980555555555556,0.3977777777777778,0.6273737373737374,0.8130555555555556,0.6266666666666667,0.41051587301587306,0.6649074074074074,0.6429166666666667,0.6797222222222222,0.6018055555555556,0.5769444444444444,0.606540404040404,0.765,0.5800816993464052,0.8011111111111111,0.8394871794871794,0.7019444444444445,0.7412037037037037,0.6168518518518519,0.661540404040404,0.7431172839506174,0.6515740740740741,0.6825,0.6902777777777778,0.44752136752136745,0.6508333333333333,0.5613888888888889,0.7066666666666667,0.7369444444444445,0.7544444444444444,0.64,0.6266666666666667,0.8130555555555556,0.5746296296296296,0.5395959595959595,0.5513888888888889,0.6137719298245614,0.6072222222222222,0.5838888888888888,0.6258333333333334,0.6672222222222223,0.42972222222222217,0.5547727272727273,0.6032407407407407
6,0.6470959595959596,0.5836352657004832,0.6490873015873015,0.7649137931034482,0.5972222222222222,0.8315740740740741,1.0,0.421875,0.6527777777777778,0.7154385964912281,0.8408333333333333,0.7133333333333334,0.725042735042735,0.6393055555555556,0.6386928104575164,0.6850925925925925,0.6749999999999999,0.5717592592592592,0.5929166666666666,0.7858333333333333,0.6525,0.6877777777777778,0.4686111111111111,0.6637626262626263,0.6869444444444444,0.7777777777777777,0.6561111111111112,0.5940277777777778,0.6666666666666666,0.6530555555555556,0.6162962962962963,0.6658333333333334,0.3236111111111111,0.6404292929292928,0.6083333333333333,0.5621428571428572,0.6328535353535353,0.5727777777777778,0.42824074074074076,0.6470959595959596,0.5836352657004832,0.6490873015873015,0.7649137931034482,0.5972222222222222,0.8315740740740741,1.0,0.5885416666666666,0.6527777777777778,0.7154385964912281,0.8408333333333333,0.7133333333333334,0.725042735042735,0.6393055555555556,0.6386928104575164,0.6850925925925925,0.6749999999999999,0.5717592592592592,0.5929166666666666,0.7858333333333333,0.6525,0.6877777777777778,0.4686111111111111,0.6637626262626263,0.6869444444444444,0.7777777777777777,0.6561111111111112,0.5940277777777778,0.6666666666666666,0.6530555555555556,0.6162962962962963,0.6658333333333334,0.3236111111111111,0.6404292929292928,0.6083333333333333,0.5621428571428572,0.6328535353535353,0.5727777777777778,0.46527777777777785,0.4943181818181818,0.6948039215686274,0.8325427350427351,0.6556372549019608,0.6762962962962963,0.5921052631578948,0.6133333333333333,0.5972222222222222,0.4305555555555556,0.5902777777777778,0.694040404040404,0.5432407407407408,0.8547222222222223,0.6866666666666666,0.5580555555555556,0.7241666666666667,0.6708333333333334,0.5175,0.6,0.7482936507936508,0.7366666666666667,0.48074074074074075,0.513888888888889,0.34722222222222227,0.6440404040404041,0.5128205128205129,0.7294444444444445,0.6689814814814815,0.6024603174603175,0.42361111111111116,0.6880555555555555,0.6851851851851851,0.6341666666666667,0.42,0.8194444444444443,0.6469444444444444,0.6594444444444444,0.6227777777777778,0.5868055555555556,0.6266666666666667,0.6371296296296296,0.5972222222222222,0.7543181818181818,0.8143253968253967,0.6904761904761904,0.7422222222222222,0.6384523809523809,0.7083333333333334,0.7659941520467836,0.6631372549019607,0.6483333333333333,0.6172222222222222,0.4439814814814815,0.604040404040404,0.5232539682539682,0.6238888888888889,0.7444444444444445,0.7303019323671499,0.66375,0.6341666666666667,0.6851851851851851,0.5861928104575164,0.5736111111111112,0.5244871794871795,0.626540404040404,0.6067592592592592,0.6180555555555556,0.6947222222222221,0.6770833333333334,0.4253535353535354,0.5766666666666667,0.7311111111111112
7,0.6220238095238094,0.6763888888888889,0.5483547008547008,0.3841666666666666,0.6639957264957265,0.40055555555555555,0.421875,1.0,0.6223290598290597,0.29333333333333333,0.42991379310344824,0.35777777777777775,0.3038888888888889,0.22202614379084964,0.22263888888888891,0.26256802721088435,0.4294871794871795,0.524234693877551,0.17563725490196078,0.37437499999999996,0.37379629629629624,0.2437301587301587,0.36200450450450444,0.30896464646464644,0.2627898550724638,0.32420634920634916,0.28904761904761905,0.3295261437908497,0.3387096774193548,0.2644444444444445,0.29638888888888887,0.26345238095238094,0.6077898550724637,0.21618686868686865,0.26557971014492754,0.12605263157894736,0.22376262626262622,0.20571428571428574,0.8305555555555556,0.6220238095238094,0.6763888888888889,0.5483547008547008,0.3841666666666666,0.6639957264957265,0.40055555555555555,0.421875,0.8333333333333334,0.6223290598290597,0.29333333333333333,0.42991379310344824,0.35777777777777775,0.3038888888888889,0.22202614379084964,0.22263888888888891,0.26256802721088435,0.4294871794871795,0.524234693877551,0.17563725490196078,0.37437499999999996,0.37379629629629624,0.2437301587301587,0.36200450450450444,0.30896464646464644,0.2627898550724638,0.32420634920634916,0.28904761904761905,0.3295261437908497,0.3387096774193548,0.2644444444444445,0.29638888888888887,0.26345238095238094,0.6077898550724637,0.21618686868686865,0.26557971014492754,0.12605263157894736,0.22376262626262622,0.20571428571428574,0.8312908496732027,0.7748015873015873,0.3551388888888889,0.41138888888888897,0.607638888888889,0.35638888888888887,0.6785714285714285,0.5134401709401709,0.6639957264957265,0.8306623931623932,0.6676587301587302,0.3217460317460317,0.5427777777777777,0.40115079365079365,0.3304575163398693,0.544563492063492,0.2801190476190476,0.24156504065040652,0.42478228228228226,0.521875,0.32342592592592595,0.3451068376068376,0.3858333333333334,0.5806623931623932,0.74732905982906,0.2197979797979798,0.5871212121212122,0.4010130718954248,0.41312358276643996,0.3164814814814814,0.5009920634920635,0.26305555555555554,0.25416666666666665,0.18158045977011494,0.37061728395061727,0.24131944444444442,0.2438888888888889,0.21407407407407406,0.28990740740740745,0.32993498817966904,0.16,0.27555555555555555,0.31575396825396823,0.36813492063492065,0.39292735042735044,0.587719298245614,0.37169082125603864,0.6241666666666666,0.575,0.49134920634920637,0.4068055555555555,0.33276485788113697,0.32684281842818425,0.4597222222222222,0.23174603174603173,0.25383040935672513,0.1906623931623932,0.31865079365079363,0.3094753086419753,0.41313725490196074,0.18158045977011494,0.25416666666666665,0.3298611111111111,0.2041666666666667,0.1821212121212121,0.2022979797979798,0.30923469387755104,0.33115079365079364,0.1997727272727273,0.25354609929078015,0.4607070707070707,0.3408333333333333,0.1529861111111111
8,0.875,0.45,0.4357936507936508,0.5624074074074074,0.9444444444444445,0.695,0.6527777777777778,0.6223290598290597,1.0,0.5191666666666667,0.6545959595959595,0.5425000000000001,0.5191666666666667,0.4347463768115942,0.4344444444444444,0.4895959595959596,0.5408950617283951,0.7512626262626263,0.38835748792270525,0.5080555555555556,0.5288888888888889,0.46694444444444455,0.6283333333333333,0.5259259259259259,0.49527777777777776,0.5680555555555555,0.5051608187134503,0.4589130434782609,0.4699074074074074,0.4640972222222222,0.5491666666666667,0.48666666666666664,0.5069444444444444,0.43314814814814806,0.4695261437908497,0.42027777777777775,0.4296360153256704,0.421827485380117,0.6944444444444445,0.875,0.45,0.4357936507936508,0.5624074074074074,0.9444444444444445,0.695,0.6527777777777778,0.4556623931623931,1.0,0.5191666666666667,0.6545959595959595,0.5425000000000001,0.5191666666666667,0.4347463768115942,0.4344444444444444,0.4895959595959596,0.5408950617283951,0.7512626262626263,0.38835748792270525,0.5080555555555556,0.5288888888888889,0.46694444444444455,0.6283333333333333,0.5259259259259259,0.49527777777777776,0.5680555555555555,0.5051608187134503,0.4589130434782609,0.4699074074074074,0.4640972222222222,0.5491666666666667,0.48666666666666664,0.5069444444444444,0.43314814814814806,0.4695261437908497,0.42027777777777775,0.4296360153256704,0.421827485380117,0.638888888888889,0.6944444444444443,0.5697222222222222,0.6266666666666666,0.8361111111111111,0.6091666666666667,0.4577991452991453,0.8911111111111111,0.9444444444444445,0.7777777777777778,0.45321637426900585,0.5747222222222222,0.4761111111111111,0.645,0.5269444444444444,0.40666666666666657,0.5033333333333333,0.5083333333333334,0.35777777777777775,0.3222222222222222,0.5588095238095238,0.7227777777777776,0.27125,0.8611111111111112,0.6944444444444445,0.43675925925925924,0.3958333333333333,0.5697222222222221,0.5429292929292929,0.48242063492063486,0.28654970760233917,0.4894444444444444,0.548611111111111,0.40626262626262627,0.2592094017094017,0.47222222222222215,0.46361111111111114,0.4663888888888889,0.49021276595744684,0.462962962962963,0.38638888888888895,0.57,0.4678703703703703,0.6211111111111111,0.616904761904762,0.548611111111111,0.5895261437908497,0.47753968253968254,0.4680555555555556,0.6316880341880341,0.5380555555555556,0.5358333333333334,0.5241666666666667,0.30944444444444447,0.4847222222222222,0.45083333333333336,0.5683333333333334,0.5625,0.5320833333333334,0.5286352657004831,0.40626262626262627,0.548611111111111,0.4611111111111112,0.40277777777777773,0.4075,0.4192592592592592,0.4807070707070707,0.47777777777777786,0.4338095238095238,0.4837962962962963,0.29158045977011493,0.4432638888888889,0.38388888888888895
9,0.5237962962962962,0.4537872628726287,0.5052777777777778,0.7427127659574468,0.46361111111111114,0.7282070707070707,0.7154385964912281,0.29333333333333333,0.5191666666666667,1.0,0.6800757575757576,0.7790476190476191,0.7775985663082438,0.6937908496732027,0.6936507936507937,0.7391666666666667,0.5443859649122808,0.5191666666666667,0.7140686274509803,0.5546052631578947,0.5569444444444445,0.615024154589372,0.48607142857142854,0.6610249042145594,0.6891666666666666,0.6198611111111111,0.6811111111111111,0.46184640522875814,0.465,0.5235981912144704,0.5129292929292929,0.5130797101449276,0.21916666666666665,0.5043582375478927,0.5376190476190476,0.5978205128205129,0.5027777777777777,0.5977777777777779,0.2982070707070707,0.5237962962962962,0.4537872628726287,0.5052777777777778,0.7427127659574468,0.46361111111111114,0.7282070707070707,0.7154385964912281,0.45999999999999996,0.5191666666666667,1.0,0.6800757575757576,0.7790476190476191,0.7775985663082438,0.6937908496732027,0.6936507936507937,0.7391666666666667,0.5443859649122808,0.5191666666666667,0.7140686274509803,0.5546052631578947,0.5569444444444445,0.615024154589372,0.48607142857142854,0.6610249042145594,0.6891666666666666,0.6198611111111111,0.6811111111111111,0.46184640522875814,0.465,0.5235981912144704,0.5129292929292929,0.5130797101449276,0.21916666666666665,0.5043582375478927,0.5376190476190476,0.5978205128205129,0.5027777777777777,0.5977777777777779,0.29285947712418303,0.37101851851851847,0.8272222222222222,0.698431899641577,0.5747222222222222,0.7862626262626263,0.4611711711711712,0.586388888888889,0.46361111111111114,0.29694444444444446,0.4552777777777777,0.8240740740740741,0.5998737373737374,0.7234722222222222,0.7675816993464052,0.5919685990338165,0.7314130434782609,0.6108333333333333,0.5482936507936508,0.44877192982456143,0.6375,0.6030555555555556,0.5283950617283951,0.38027777777777777,0.2136111111111111,0.6946360153256705,0.3971428571428571,0.5570261437908496,0.6163888888888889,0.49166666666666664,0.2886111111111111,0.5137698412698413,0.5551515151515152,0.5800757575757576,0.43249999999999994,0.5348830409356725,0.5591880341880341,0.5638888888888889,0.49481800766283524,0.4913888888888889,0.5323809523809523,0.5070959595959595,0.4876984126984127,0.777685185185185,0.7752777777777778,0.5528205128205129,0.7648412698412699,0.5094565217391305,0.534047619047619,0.6350600600600601,0.5822222222222223,0.6486111111111111,0.6505555555555556,0.5126851851851851,0.7340740740740741,0.638931623931624,0.7436111111111111,0.6531944444444444,0.6697222222222222,0.5315686274509804,0.5800757575757576,0.5551515151515152,0.5052777777777778,0.5993253968253968,0.6354761904761904,0.49046934865900377,0.5675,0.4601388888888889,0.4939814814814814,0.5816666666666667,0.34861111111111115,0.4472093023255814,0.5398830409356725
